sample	phylum	read_count	contig_count	bin_count	contig_percent	bin_percent
SRR5240736	p__Actinomycetota	132076	87021	863	65.89	0.65
SRR5240736	p__Fusobacteriota	1089	13	0	1.19	0.00
SRR5240736	p__Planctomycetota	592	0	0	0.00	0.00
SRR5240736	p__Verrucomicrobiota	765	14	0	1.83	0.00
SRR5240736	p__Spirochaetota	1064	77	0	7.24	0.00
SRR5240736	p__Vulcanimicrobiota	136	0	0	0.00	0.00
SRR5240736	p__Campylobacterota	139	0	8	0.00	5.76
SRR5240736	p__Elusimicrobiota	39	0	0	0.00	0.00
SRR5240736	p__Desulfobacterota	84	8	8	9.52	9.52
SRR5240736	p__Fibrobacterota	63	0	0	0.00	0.00
SRR5240736	p__Patescibacteriota	15	3	0	20.00	0.00
SRR5240736	p__Cloacimonadota	5	0	0	0.00	0.00
SRR5240736	p__Nitrospirota	8	2	0	25.00	0.00
SRR5240736	p__Deinococcota	4	0	0	0.00	0.00
SRR5240736	p__Myxococcota	21	3	0	14.29	0.00
SRR5240736	p__Cyanobacteriota	24	3	0	12.50	0.00
SRR5240736	p__Acidobacteriota	26	0	0	0.00	0.00
SRR5240736	p__Hydrogenedentota	3	0	0	0.00	0.00
SRR5240736	p__Caldisericota	6	6	0	100.00	0.00
SRR5240736	p__Gemmatimonadota	3	0	0	0.00	0.00
SRR5240736	p__Omnitrophota	10	0	0	0.00	0.00
SRR5240736	p__Chloroflexota	22	0	0	0.00	0.00
SRR5240736	p__Bacteroidota_A	6	0	0	0.00	0.00
SRR5240736	p__Myxococcota_A	1	0	0	0.00	0.00
SRR5240736	p__Muiribacteriota	1	0	0	0.00	0.00
SRR5240736	p__Desulfobacterota_G	1	0	0	0.00	0.00
SRR5240736	p__Armatimonadota	3	0	0	0.00	0.00
SRR5240736	p__Bdellovibrionota	1	0	0	0.00	0.00
SRR5240736	p__Nitrospinota	1	0	0	0.00	0.00
SRR5240736	p__Bipolaricaulota	6	6	0	100.00	0.00
SRR5240736	p__Chlamydiota	3	0	0	0.00	0.00
SRR5240736	p__WOR-3	4	0	0	0.00	0.00
SRR5240736	p__Sumerlaeota	1	0	0	0.00	0.00
SRR5240736	p__Desulfobacterota_B	1	0	0	0.00	0.00
SRR5240736	p__Eisenbacteria	1	0	0	0.00	0.00
SRR5240736	p__Methanobacteriota	844	2	0	0.24	0.00
SRR5240736	p__Thermoplasmatota	50	0	0	0.00	0.00
SRR5240736	p__Halobacteriota	13	0	0	0.00	0.00
SRR5240736	p__Thermoproteota	2	0	0	0.00	0.00
SRR5240737	p__Bacteroidota	1273451	1186448	359271	93.17	28.21
SRR5240737	p__Bacillota	1605700	1376645	562350	85.73	35.02
SRR5240737	p__Pseudomonadota	175770	156037	135898	88.77	77.32
SRR5240737	p__Desulfobacterota_I	29776	22142	13256	74.36	44.52
SRR5240737	p__Actinomycetota	173617	157758	141606	90.87	81.56
SRR5240737	p__Fusobacteriota	54950	45511	0	82.82	0.00
SRR5240737	p__Synergistota	1589	15	0	0.94	0.00
SRR5240737	p__Verrucomicrobiota	82	3	0	3.66	0.00
SRR5240737	p__Campylobacterota	59	3	0	5.08	0.00
SRR5240737	p__Spirochaetota	279	219	0	78.49	0.00
SRR5240737	p__Planctomycetota	15	0	0	0.00	0.00
SRR5240737	p__Acidobacteriota	12	0	0	0.00	0.00
SRR5240737	p__Latescibacterota	3	0	0	0.00	0.00
SRR5240737	p__Myxococcota	17	0	0	0.00	0.00
SRR5240737	p__Bacteroidota_A	8	0	0	0.00	0.00
SRR5240737	p__Patescibacteriota	11	0	0	0.00	0.00
SRR5240737	p__Cyanobacteriota	39	23	9	58.97	23.08
SRR5240737	p__Fibrobacterota	5	0	0	0.00	0.00
SRR5240737	p__Desulfobacterota	6	0	0	0.00	0.00
SRR5240737	p__UBA9089	1	0	0	0.00	0.00
SRR5240737	p__Elusimicrobiota	4	0	0	0.00	0.00
SRR5240737	p__Gemmatimonadota	4	2	0	50.00	0.00
SRR5240737	p__Chloroflexota	22	0	0	0.00	0.00
SRR5240737	p__Muiribacteriota	1	0	0	0.00	0.00
SRR5240737	p__Babelota	1	0	0	0.00	0.00
SRR5240737	p__Cloacimonadota	1	0	0	0.00	0.00
SRR5240737	p__Nitrospirota	1	0	0	0.00	0.00
SRR5240737	p__Chlamydiota	1	0	0	0.00	0.00
SRR5240737	p__Bdellovibrionota	1	0	0	0.00	0.00
SRR5240737	p__Methylomirabilota	2	0	0	0.00	0.00
SRR5240737	p__Omnitrophota	2	0	0	0.00	0.00
SRR5240737	p__Sumerlaeota	1	0	0	0.00	0.00
SRR5240737	p__Eisenbacteria	1	0	0	0.00	0.00
SRR5240737	p__Zixibacteria	1	0	0	0.00	0.00
SRR5240737	p__Methanobacteriota	141	0	0	0.00	0.00
SRR5240737	p__Thermoplasmatota	28	0	0	0.00	0.00
SRR5240737	p__Halobacteriota	77	21	0	27.27	0.00
SRR5240741	p__Bacillota	1008370	854957	541953	84.79	53.75
SRR5240741	p__Pseudomonadota	106772	65328	788	61.18	0.74
SRR5240741	p__Bacteroidota	906948	850018	504598	93.72	55.64
SRR5240741	p__Desulfobacterota_I	12434	3404	0	27.38	0.00
SRR5240741	p__Actinomycetota	663365	632688	599462	95.38	90.37
SRR5240741	p__Synergistota	4091	239	0	5.84	0.00
SRR5240741	p__Planctomycetota	1604	2	0	0.12	0.00
SRR5240741	p__Fusobacteriota	449	89	0	19.82	0.00
SRR5240741	p__Verrucomicrobiota	244	59	0	24.18	0.00
SRR5240741	p__Spirochaetota	121	24	0	19.83	0.00
SRR5240741	p__Desulfobacterota	43	10	0	23.26	0.00
SRR5240741	p__Campylobacterota	5	53	0	1060.00	0.00
SRR5240741	p__Bacteroidota_A	5	0	0	0.00	0.00
SRR5240741	p__Fibrobacterota	7	58	0	828.57	0.00
SRR5240741	p__Acidobacteriota	16	0	0	0.00	0.00
SRR5240741	p__Cyanobacteriota	24	7	0	29.17	0.00
SRR5240741	p__Chloroflexota	26	3	0	11.54	0.00
SRR5240741	p__Patescibacteriota	18	21	0	116.67	0.00
SRR5240741	p__Deinococcota	5	0	0	0.00	0.00
SRR5240741	p__Armatimonadota	1	0	0	0.00	0.00
SRR5240741	p__Myxococcota	10	0	0	0.00	0.00
SRR5240741	p__Muiribacteriota	2	0	0	0.00	0.00
SRR5240741	p__Elusimicrobiota	3	1	0	33.33	0.00
SRR5240741	p__Nitrospirota	3	0	0	0.00	0.00
SRR5240741	p__Chlamydiota	1	0	0	0.00	0.00
SRR5240741	p__Bdellovibrionota	2	0	0	0.00	0.00
SRR5240741	p__Zixibacteria	1	0	0	0.00	0.00
SRR5240741	p__Gemmatimonadota	4	0	0	0.00	0.00
SRR5240741	p__Krumholzibacteriota	1	0	0	0.00	0.00
SRR5240741	p__Methylomirabilota	1	0	0	0.00	0.00
SRR5240741	p__Eisenbacteria	1	0	0	0.00	0.00
SRR5240741	p__CG03	1	0	0	0.00	0.00
SRR5240741	p__Myxococcota_A	1	0	0	0.00	0.00
SRR5240741	p__Methanobacteriota	377	2	0	0.53	0.00
SRR5240741	p__Thermoplasmatota	3	0	0	0.00	0.00
SRR5240741	p__Thermoproteota	1	0	0	0.00	0.00
SRR5240742	p__Bacillota	1092930	884111	544170	80.89	49.79
SRR5240742	p__Bacteroidota	1004657	907596	370334	90.34	36.86
SRR5240742	p__Pseudomonadota	171180	110800	81864	64.73	47.82
SRR5240742	p__Desulfobacterota_I	49096	40653	100	82.80	0.20
SRR5240742	p__Synergistota	19137	13358	124	69.80	0.65
SRR5240742	p__Spirochaetota	40293	38808	36354	96.31	90.22
SRR5240742	p__Actinomycetota	40057	20319	0	50.73	0.00
SRR5240742	p__Vulcanimicrobiota	3127	225	12	7.20	0.38
SRR5240742	p__Fusobacteriota	3728	806	0	21.62	0.00
SRR5240742	p__Campylobacterota	1547	425	22	27.47	1.42
SRR5240742	p__Planctomycetota	831	1	0	0.12	0.00
SRR5240742	p__Verrucomicrobiota	890	9	0	1.01	0.00
SRR5240742	p__Fibrobacterota	47	16	0	34.04	0.00
SRR5240742	p__Cyanobacteriota	44	5	0	11.36	0.00
SRR5240742	p__Chloroflexota	33	0	0	0.00	0.00
SRR5240742	p__Desulfobacterota	133	0	0	0.00	0.00
SRR5240742	p__Myxococcota	27	1	0	3.70	0.00
SRR5240742	p__Patescibacteriota	24	11	0	45.83	0.00
SRR5240742	p__Hydrogenedentota	4	0	0	0.00	0.00
SRR5240742	p__Cloacimonadota	2	0	0	0.00	0.00
SRR5240742	p__Aquificota	4	0	0	0.00	0.00
SRR5240742	p__Elusimicrobiota	7	0	0	0.00	0.00
SRR5240742	p__Gemmatimonadota	2	0	0	0.00	0.00
SRR5240742	p__Acidobacteriota	15	6	0	40.00	0.00
SRR5240742	p__Latescibacterota	1	0	0	0.00	0.00
SRR5240742	p__Chlamydiota	1	0	0	0.00	0.00
SRR5240742	p__Deinococcota	1	0	0	0.00	0.00
SRR5240742	p__Thermotogota	1	0	0	0.00	0.00
SRR5240742	p__Muiribacteriota	2	0	0	0.00	0.00
SRR5240742	p__UBA1439	1	0	0	0.00	0.00
SRR5240742	p__Myxococcota_A	1	0	0	0.00	0.00
SRR5240742	p__Calditrichota	1	0	0	0.00	0.00
SRR5240742	p__Nitrospirota	6	0	0	0.00	0.00
SRR5240742	p__Bacteroidota_A	2	0	0	0.00	0.00
SRR5240742	p__Bdellovibrionota	3	0	0	0.00	0.00
SRR5240742	p__Poribacteria	1	0	0	0.00	0.00
SRR5240742	p__Krumholzibacteriota	1	0	0	0.00	0.00
SRR5240742	p__Atribacterota	1	0	0	0.00	0.00
SRR5240742	p__Bipolaricaulota	2	0	0	0.00	0.00
SRR5240742	p__Sumerlaeota	1	0	0	0.00	0.00
SRR5240742	p__Bdellovibrionota_B	1	0	0	0.00	0.00
SRR5240742	p__Eisenbacteria	2	0	0	0.00	0.00
SRR5240742	p__Omnitrophota	1	0	0	0.00	0.00
SRR5240742	p__PUNC01	1	0	0	0.00	0.00
SRR5240742	p__Armatimonadota	2	0	0	0.00	0.00
SRR5240742	p__Chrysiogenota	1	0	0	0.00	0.00
SRR5240742	p__Methanobacteriota	662	44	0	6.65	0.00
SRR5240742	p__Thermoplasmatota	46	0	0	0.00	0.00
SRR5240742	p__Halobacteriota	16	0	0	0.00	0.00
SRR5240742	p__Thermoproteota	3	0	0	0.00	0.00
SRR5240742	p__Nanobdellota	1	0	0	0.00	0.00
SRR5240743	p__Bacillota	1232829	818006	359801	66.35	29.18
SRR5240743	p__Bacteroidota	951146	732030	42471	76.96	4.47
SRR5240743	p__Desulfobacterota_I	18549	17755	16371	95.72	88.26
SRR5240743	p__Pseudomonadota	14704	5367	44	36.50	0.30
SRR5240743	p__Actinomycetota	50187	23388	0	46.60	0.00
SRR5240743	p__Myxococcota	4142	1082	0	26.12	0.00
SRR5240743	p__Fibrobacterota	4427	182	0	4.11	0.00
SRR5240743	p__Spirochaetota	12928	2365	61	18.29	0.47
SRR5240743	p__Campylobacterota	3197	1657	0	51.83	0.00
SRR5240743	p__Chlamydiota	1026	18	0	1.75	0.00
SRR5240743	p__Planctomycetota	853	0	0	0.00	0.00
SRR5240743	p__Vulcanimicrobiota	409	9	0	2.20	0.00
SRR5240743	p__Verrucomicrobiota	767	11	0	1.43	0.00
SRR5240743	p__Patescibacteriota	213	11	0	5.16	0.00
SRR5240743	p__Cyanobacteriota	248	156	0	62.90	0.00
SRR5240743	p__Cloacimonadota	14	0	0	0.00	0.00
SRR5240743	p__Synergistota	11	5	5	45.45	45.45
SRR5240743	p__Desulfobacterota	32	0	0	0.00	0.00
SRR5240743	p__Desulfobacterota_G	8	0	0	0.00	0.00
SRR5240743	p__Elusimicrobiota	20	0	0	0.00	0.00
SRR5240743	p__WOR-3	4	0	0	0.00	0.00
SRR5240743	p__Thermotogota	2	0	0	0.00	0.00
SRR5240743	p__Deinococcota	2	0	0	0.00	0.00
SRR5240743	p__Chloroflexota	34	0	0	0.00	0.00
SRR5240743	p__Acidobacteriota	31	0	0	0.00	0.00
SRR5240743	p__Hydrogenedentota	2	0	0	0.00	0.00
SRR5240743	p__Bdellovibrionota_B	1	0	0	0.00	0.00
SRR5240743	p__Gemmatimonadota	15	10	0	66.67	0.00
SRR5240743	p__Armatimonadota	2	0	0	0.00	0.00
SRR5240743	p__Methylomirabilota	1	0	0	0.00	0.00
SRR5240743	p__Zixibacteria	1	0	0	0.00	0.00
SRR5240743	p__Bacteroidota_A	3	0	0	0.00	0.00
SRR5240743	p__Orphanbacterota	1	0	0	0.00	0.00
SRR5240743	p__Myxococcota_A	1	0	0	0.00	0.00
SRR5240743	p__Krumholzibacteriota	2	0	0	0.00	0.00
SRR5240743	p__Fusobacteriota	1	0	0	0.00	0.00
SRR5240743	p__Bdellovibrionota	2	0	0	0.00	0.00
SRR5240743	p__Sysuimicrobiota	3	3	0	100.00	0.00
SRR5240743	p__Latescibacterota	1	0	0	0.00	0.00
SRR5240743	p__Desulfobacterota_B	1	0	0	0.00	0.00
SRR5240743	p__Sumerlaeota	1	0	0	0.00	0.00
SRR5240743	p__Caldisericota	1	0	0	0.00	0.00
SRR5240743	p__Nitrospirota_B	1	1	0	100.00	0.00
SRR5240743	p__Eisenbacteria	4	0	0	0.00	0.00
SRR5240743	p__UBA3054	1	0	0	0.00	0.00
SRR5240743	p__Methanobacteriota	3969	1860	42	46.86	1.06
SRR5240743	p__Thermoplasmatota	970	2	0	0.21	0.00
SRR5240743	p__Halobacteriota	10	0	0	0.00	0.00
SRR5240744	p__Bacillota	1799402	1286779	392698	71.51	21.82
SRR5240744	p__Bacteroidota	1168605	863359	172126	73.88	14.73
SRR5240744	p__Desulfobacterota_I	33723	30987	28216	91.89	83.67
SRR5240744	p__Spirochaetota	67464	50851	15692	75.38	23.26
SRR5240744	p__Myxococcota	8935	4702	0	52.62	0.00
SRR5240744	p__Actinomycetota	52064	22289	0	42.81	0.00
SRR5240744	p__Planctomycetota	5720	1996	0	34.90	0.00
SRR5240744	p__Fibrobacterota	2310	132	0	5.71	0.00
SRR5240744	p__Pseudomonadota	7432	982	6	13.21	0.08
SRR5240744	p__Campylobacterota	3308	649	0	19.62	0.00
SRR5240744	p__Cyanobacteriota	1907	186	0	9.75	0.00
SRR5240744	p__Verrucomicrobiota	2133	141	0	6.61	0.00
SRR5240744	p__Patescibacteriota	927	284	0	30.64	0.00
SRR5240744	p__Vulcanimicrobiota	238	0	0	0.00	0.00
SRR5240744	p__Chlamydiota	148	0	0	0.00	0.00
SRR5240744	p__Synergistota	47	7	0	14.89	0.00
SRR5240744	p__Cloacimonadota	9	0	0	0.00	0.00
SRR5240744	p__Elusimicrobiota	17	0	0	0.00	0.00
SRR5240744	p__Desulfobacterota	39	12	76	30.77	194.87
SRR5240744	p__Bacteroidota_A	17	0	0	0.00	0.00
SRR5240744	p__Chloroflexota	41	6	0	14.63	0.00
SRR5240744	p__Sysuimicrobiota	8	0	0	0.00	0.00
SRR5240744	p__Hydrogenedentota	2	0	0	0.00	0.00
SRR5240744	p__Acidobacteriota	55	21	0	38.18	0.00
SRR5240744	p__Nitrospirota	4	0	0	0.00	0.00
SRR5240744	p__Deinococcota	1	0	0	0.00	0.00
SRR5240744	p__Armatimonadota	1	0	0	0.00	0.00
SRR5240744	p__Chrysiogenota	3	0	0	0.00	0.00
SRR5240744	p__Omnitrophota	1	0	0	0.00	0.00
SRR5240744	p__Gemmatimonadota	7	0	0	0.00	0.00
SRR5240744	p__Ratteibacteria	4	4	0	100.00	0.00
SRR5240744	p__Bdellovibrionota	2	0	0	0.00	0.00
SRR5240744	p__Nitrospinota	3	0	0	0.00	0.00
SRR5240744	p__Zixibacteria	2	0	0	0.00	0.00
SRR5240744	p__Fusobacteriota	7	7	0	100.00	0.00
SRR5240744	p__WOR-3	1	1	0	100.00	0.00
SRR5240744	p__UBA3054	1	0	0	0.00	0.00
SRR5240744	p__Methylomirabilota	1	0	0	0.00	0.00
SRR5240744	p__Desulfobacterota_G	1	0	0	0.00	0.00
SRR5240744	p__Muiribacteriota	1	0	0	0.00	0.00
SRR5240744	p__Methanobacteriota	16033	11707	19	73.02	0.12
SRR5240744	p__Thermoplasmatota	270	0	0	0.00	0.00
SRR5240744	p__Halobacteriota	176	154	0	87.50	0.00
SRR5240744	p__Nanobdellota	1	0	0	0.00	0.00
SRR5240745	p__Pseudomonadota	38897	34652	28302	89.09	72.76
SRR5240745	p__Bacillota	1916940	1554850	648476	81.11	33.83
SRR5240745	p__Bacteroidota	861224	631546	315886	73.33	36.68
SRR5240745	p__Actinomycetota	17941	5075	8	28.29	0.04
SRR5240745	p__Spirochaetota	6757	236	20	3.49	0.30
SRR5240745	p__Desulfobacterota_I	6472	552	0	8.53	0.00
SRR5240745	p__Campylobacterota	5002	2336	0	46.70	0.00
SRR5240745	p__Planctomycetota	2152	26	0	1.21	0.00
SRR5240745	p__Myxococcota	1307	602	276	46.06	21.12
SRR5240745	p__Vulcanimicrobiota	674	4	0	0.59	0.00
SRR5240745	p__Fibrobacterota	1207	933	0	77.30	0.00
SRR5240745	p__Elusimicrobiota	249	0	0	0.00	0.00
SRR5240745	p__Verrucomicrobiota	877	156	39	17.79	4.45
SRR5240745	p__Cyanobacteriota	381	40	8	10.50	2.10
SRR5240745	p__Chlamydiota	75	0	0	0.00	0.00
SRR5240745	p__Patescibacteriota	238	172	0	72.27	0.00
SRR5240745	p__Chrysiogenota	31	0	0	0.00	0.00
SRR5240745	p__Synergistota	61	0	0	0.00	0.00
SRR5240745	p__Caldisericota	13	2	0	15.38	0.00
SRR5240745	p__Desulfobacterota	39	0	24	0.00	61.54
SRR5240745	p__Fusobacteriota	12	0	0	0.00	0.00
SRR5240745	p__Cloacimonadota	3	0	0	0.00	0.00
SRR5240745	p__Bipolaricaulota	2	0	0	0.00	0.00
SRR5240745	p__Chloroflexota	38	0	0	0.00	0.00
SRR5240745	p__Acidobacteriota	29	0	4	0.00	13.79
SRR5240745	p__Gemmatimonadota	7	2	0	28.57	0.00
SRR5240745	p__Zhuqueibacterota	1	0	0	0.00	0.00
SRR5240745	p__Bacteroidota_A	12	0	0	0.00	0.00
SRR5240745	p__Deinococcota	2	0	0	0.00	0.00
SRR5240745	p__Aquificota	1	0	0	0.00	0.00
SRR5240745	p__Nitrospirota	7	0	0	0.00	0.00
SRR5240745	p__Omnitrophota	1	0	0	0.00	0.00
SRR5240745	p__Edwardsbacteria	1	0	0	0.00	0.00
SRR5240745	p__Desulfobacterota_B	8	0	0	0.00	0.00
SRR5240745	p__JAAXHH01	1	0	0	0.00	0.00
SRR5240745	p__WOR-3	3	0	0	0.00	0.00
SRR5240745	p__Orphanbacterota	1	0	0	0.00	0.00
SRR5240745	p__Calditrichota	1	0	0	0.00	0.00
SRR5240745	p__Latescibacterota	1	0	0	0.00	0.00
SRR5240745	p__SAR324	1	0	0	0.00	0.00
SRR5240745	p__Hinthialibacterota	1	0	0	0.00	0.00
SRR5240745	p__Sysuimicrobiota	1	0	0	0.00	0.00
SRR5240745	p__UBA3054	1	0	0	0.00	0.00
SRR5240745	p__Bdellovibrionota_B	1	0	0	0.00	0.00
SRR5240745	p__Margulisbacteria	3	0	0	0.00	0.00
SRR5240745	p__Armatimonadota	1	0	0	0.00	0.00
SRR5240745	p__Goldbacteria	1	0	0	0.00	0.00
SRR5240745	p__Methanobacteriota	4656	3186	52	68.43	1.12
SRR5240745	p__Thermoplasmatota	200	0	0	0.00	0.00
SRR5240745	p__Aenigmatarchaeota	1	0	0	0.00	0.00
SRR5240745	p__Halobacteriota	23	17	17	73.91	73.91
SRR5240745	p__Nanobdellota	1	0	0	0.00	0.00
SRR5240747	p__Bacteroidota	1052543	664000	124092	63.09	11.79
SRR5240747	p__Bacillota	1495045	1010579	447839	67.60	29.95
SRR5240747	p__Desulfobacterota_I	16471	7045	0	42.77	0.00
SRR5240747	p__Myxococcota	4942	609	0	12.32	0.00
SRR5240747	p__Actinomycetota	47969	20787	17925	43.33	37.37
SRR5240747	p__Pseudomonadota	5257	1446	83	27.51	1.58
SRR5240747	p__Spirochaetota	15573	383	84	2.46	0.54
SRR5240747	p__Fibrobacterota	2021	213	0	10.54	0.00
SRR5240747	p__Campylobacterota	1390	15	0	1.08	0.00
SRR5240747	p__Planctomycetota	573	0	0	0.00	0.00
SRR5240747	p__Vulcanimicrobiota	145	11	11	7.59	7.59
SRR5240747	p__Verrucomicrobiota	543	119	7	21.92	1.29
SRR5240747	p__Chlamydiota	93	0	0	0.00	0.00
SRR5240747	p__Synergistota	92	0	0	0.00	0.00
SRR5240747	p__Patescibacteriota	88	0	0	0.00	0.00
SRR5240747	p__Elusimicrobiota	86	14	0	16.28	0.00
SRR5240747	p__Cyanobacteriota	91	11	0	12.09	0.00
SRR5240747	p__Cloacimonadota	15	5	0	33.33	0.00
SRR5240747	p__Desulfobacterota	28	0	0	0.00	0.00
SRR5240747	p__Acidobacteriota	29	0	0	0.00	0.00
SRR5240747	p__Chloroflexota	43	0	0	0.00	0.00
SRR5240747	p__Latescibacterota	1	0	0	0.00	0.00
SRR5240747	p__Caldisericota	4	0	0	0.00	0.00
SRR5240747	p__Chrysiogenota	1	0	0	0.00	0.00
SRR5240747	p__SAR324	3	0	0	0.00	0.00
SRR5240747	p__Bacteroidota_A	7	0	0	0.00	0.00
SRR5240747	p__Fusobacteriota	8	4	0	50.00	0.00
SRR5240747	p__Gemmatimonadota	3	0	0	0.00	0.00
SRR5240747	p__Bdellovibrionota	1	0	0	0.00	0.00
SRR5240747	p__Desulfobacterota_B	3	0	0	0.00	0.00
SRR5240747	p__Bdellovibrionota_B	1	0	0	0.00	0.00
SRR5240747	p__Muiribacteriota	2	0	0	0.00	0.00
SRR5240747	p__WOR-3	1	0	0	0.00	0.00
SRR5240747	p__Orphanbacterota	1	0	0	0.00	0.00
SRR5240747	p__Babelota	2	0	0	0.00	0.00
SRR5240747	p__Armatimonadota	2	0	0	0.00	0.00
SRR5240747	p__Sumerlaeota	1	0	0	0.00	0.00
SRR5240747	p__Deinococcota	3	0	0	0.00	0.00
SRR5240747	p__Nitrospirota	2	0	0	0.00	0.00
SRR5240747	p__Methylomirabilota	1	0	0	0.00	0.00
SRR5240747	p__Margulisbacteria	1	0	0	0.00	0.00
SRR5240747	p__Eisenbacteria	5	0	0	0.00	0.00
SRR5240747	p__Methanobacteriota	11202	8233	0	73.50	0.00
SRR5240747	p__Thermoplasmatota	166	0	0	0.00	0.00
SRR5240747	p__Thermoproteota	1	0	0	0.00	0.00
SRR5240747	p__Halobacteriota	4	0	0	0.00	0.00
SRR5240748	p__Bacteroidota	932546	707266	315319	75.84	33.81
SRR5240748	p__Bacillota	1629882	1201586	569107	73.72	34.92
SRR5240748	p__Actinomycetota	65445	39247	71	59.97	0.11
SRR5240748	p__Fibrobacterota	6665	1697	7	25.46	0.11
SRR5240748	p__Spirochaetota	33710	12498	0	37.08	0.00
SRR5240748	p__Verrucomicrobiota	5563	260	0	4.67	0.00
SRR5240748	p__Desulfobacterota_I	1491	30	0	2.01	0.00
SRR5240748	p__Pseudomonadota	7103	499	0	7.03	0.00
SRR5240748	p__Planctomycetota	779	7	0	0.90	0.00
SRR5240748	p__Chlamydiota	684	3	0	0.44	0.00
SRR5240748	p__Cyanobacteriota	1477	18	2	1.22	0.14
SRR5240748	p__Myxococcota	169	11	0	6.51	0.00
SRR5240748	p__Elusimicrobiota	292	0	0	0.00	0.00
SRR5240748	p__Synergistota	200	67	0	33.50	0.00
SRR5240748	p__Campylobacterota	218	0	0	0.00	0.00
SRR5240748	p__Patescibacteriota	109	12	0	11.01	0.00
SRR5240748	p__Cloacimonadota	28	0	0	0.00	0.00
SRR5240748	p__Desulfobacterota	60	8	0	13.33	0.00
SRR5240748	p__Chloroflexota	54	4	0	7.41	0.00
SRR5240748	p__Methylomirabilota	4	0	0	0.00	0.00
SRR5240748	p__Vulcanimicrobiota	11	0	0	0.00	0.00
SRR5240748	p__Acidobacteriota	49	18	0	36.73	0.00
SRR5240748	p__Gemmatimonadota	14	0	0	0.00	0.00
SRR5240748	p__Fusobacteriota	13	3	0	23.08	0.00
SRR5240748	p__Desulfobacterota_B	17	0	0	0.00	0.00
SRR5240748	p__Bacteroidota_A	15	0	0	0.00	0.00
SRR5240748	p__AUK180	1	0	0	0.00	0.00
SRR5240748	p__Armatimonadota	5	1	0	20.00	0.00
SRR5240748	p__Nitrospirota	5	0	0	0.00	0.00
SRR5240748	p__Marinisomatota	2	0	0	0.00	0.00
SRR5240748	p__Thermotogota	1	0	0	0.00	0.00
SRR5240748	p__Ratteibacteria	1	0	0	0.00	0.00
SRR5240748	p__Deinococcota	5	0	0	0.00	0.00
SRR5240748	p__SAR324	3	0	0	0.00	0.00
SRR5240748	p__Caldisericota	1	0	0	0.00	0.00
SRR5240748	p__Bdellovibrionota	1	0	0	0.00	0.00
SRR5240748	p__Hydrogenedentota	2	0	0	0.00	0.00
SRR5240748	p__Orphanbacterota	1	0	0	0.00	0.00
SRR5240748	p__Bdellovibrionota_B	4	0	0	0.00	0.00
SRR5240748	p__Calditrichota	2	0	0	0.00	0.00
SRR5240748	p__Desulfobacterota_E	1	0	0	0.00	0.00
SRR5240748	p__UBA3054	4	0	0	0.00	0.00
SRR5240748	p__Sumerlaeota	1	0	0	0.00	0.00
SRR5240748	p__Omnitrophota	3	0	0	0.00	0.00
SRR5240748	p__Eisenbacteria	1	0	0	0.00	0.00
SRR5240748	p__Methanobacteriota	35607	30270	81	85.01	0.23
SRR5240748	p__Thermoplasmatota	1112	79	0	7.10	0.00
SRR5240748	p__Halobacteriota	8	1	0	12.50	0.00
SRR5240748	p__Aenigmatarchaeota	5	0	0	0.00	0.00
SRR5240749	p__Pseudomonadota	26597	8556	28	32.17	0.11
SRR5240749	p__Bacteroidota	1203463	983975	302859	81.76	25.17
SRR5240749	p__Bacillota	1398560	970644	321587	69.40	22.99
SRR5240749	p__Actinomycetota	92671	62459	41118	67.40	44.37
SRR5240749	p__Spirochaetota	8477	515	0	6.08	0.00
SRR5240749	p__Planctomycetota	1043	10	0	0.96	0.00
SRR5240749	p__Desulfobacterota_I	1089	0	0	0.00	0.00
SRR5240749	p__Verrucomicrobiota	1139	35	0	3.07	0.00
SRR5240749	p__Campylobacterota	454	4	0	0.88	0.00
SRR5240749	p__Fibrobacterota	1078	715	0	66.33	0.00
SRR5240749	p__Cyanobacteriota	804	18	0	2.24	0.00
SRR5240749	p__Synergistota	300	0	0	0.00	0.00
SRR5240749	p__Elusimicrobiota	273	0	0	0.00	0.00
SRR5240749	p__Chlamydiota	104	0	0	0.00	0.00
SRR5240749	p__Patescibacteriota	139	96	0	69.06	0.00
SRR5240749	p__Cloacimonadota	28	6	0	21.43	0.00
SRR5240749	p__Myxococcota	49	13	0	26.53	0.00
SRR5240749	p__Desulfobacterota	54	9	0	16.67	0.00
SRR5240749	p__Chloroflexota	50	2	11	4.00	22.00
SRR5240749	p__Chrysiogenota	3	0	0	0.00	0.00
SRR5240749	p__Vulcanimicrobiota	10	0	0	0.00	0.00
SRR5240749	p__Fusobacteriota	13	7	0	53.85	0.00
SRR5240749	p__Nitrospirota	14	7	0	50.00	0.00
SRR5240749	p__Hydrogenedentota	6	6	0	100.00	0.00
SRR5240749	p__Bacteroidota_A	10	0	0	0.00	0.00
SRR5240749	p__WOR-3	1	0	0	0.00	0.00
SRR5240749	p__Desulfobacterota_B	3	0	0	0.00	0.00
SRR5240749	p__Zhuqueibacterota	1	0	0	0.00	0.00
SRR5240749	p__Acidobacteriota	36	19	0	52.78	0.00
SRR5240749	p__AUK180	1	0	0	0.00	0.00
SRR5240749	p__Gemmatimonadota	9	4	0	44.44	0.00
SRR5240749	p__Hinthialibacterota	1	0	0	0.00	0.00
