query,p_genome,avg_abund,p_metag,metagenome name
oviAri4.fa.gz,0.00%,13.9,0.00%,SRR12180973
oviAri4.fa.gz,0.00%,1.3,0.00%,SRR17738084
oviAri4.fa.gz,0.00%,8.9,0.00%,SRR3017105
oviAri4.fa.gz,0.00%,16.4,0.10%,ERR3440690
oviAri4.fa.gz,0.00%,4,0.00%,SRR13840088
oviAri4.fa.gz,0.00%,5.3,0.00%,ERR1868832
oviAri4.fa.gz,0.00%,23.8,0.10%,ERR2848480
oviAri4.fa.gz,0.00%,14.2,0.10%,SRR1917065
oviAri4.fa.gz,0.00%,22.6,0.20%,ERR5094890
oviAri4.fa.gz,0.00%,3,0.10%,ERR3155596
oviAri4.fa.gz,0.00%,7.7,0.20%,ERR2607402
oviAri4.fa.gz,0.00%,4.5,0.00%,SRR18079829
oviAri4.fa.gz,0.00%,2.5,0.00%,SRR6713631
oviAri4.fa.gz,0.00%,3.8,0.00%,SRR15604502
oviAri4.fa.gz,0.00%,4.3,0.00%,SRR9113720
oviAri4.fa.gz,0.00%,1.6,0.00%,ERR2241625
oviAri4.fa.gz,0.00%,18.6,0.00%,SRR12180938
oviAri4.fa.gz,0.00%,1.7,0.00%,SRR18825498
oviAri4.fa.gz,0.00%,1.8,0.00%,ERR1877482
oviAri4.fa.gz,0.00%,7.5,0.00%,SRR3017090
oviAri4.fa.gz,0.00%,16,0.00%,SRR12181058
oviAri4.fa.gz,0.00%,1.8,0.00%,SRR7287229
oviAri4.fa.gz,0.00%,1,0.00%,SRR3988577
oviAri4.fa.gz,0.00%,3.1,0.10%,ERR3155592
oviAri4.fa.gz,0.00%,2.2,0.00%,ERR2607454
oviAri4.fa.gz,0.00%,1,0.00%,SRR1159965
oviAri4.fa.gz,0.00%,6.3,0.00%,ERR5385020
oviAri4.fa.gz,0.00%,2.6,0.00%,ERR10228864
oviAri4.fa.gz,0.00%,1,0.00%,ERR3593857
oviAri4.fa.gz,0.00%,2.1,0.00%,ERR2135457
oviAri4.fa.gz,0.00%,1.5,0.00%,ERR2597380
oviAri4.fa.gz,0.00%,4.2,0.00%,ERR2607388
oviAri4.fa.gz,0.00%,17.3,0.00%,SRR12180989
oviAri4.fa.gz,0.00%,7.4,0.00%,ERR2607432
oviAri4.fa.gz,0.00%,5.1,0.00%,SRR7610136
oviAri4.fa.gz,0.00%,1.8,0.00%,SRR6713633
oviAri4.fa.gz,0.00%,14.3,0.00%,SRR12180965
oviAri4.fa.gz,0.00%,1,0.00%,SRR3988358
oviAri4.fa.gz,0.00%,30.7,0.10%,SRR15730542
oviAri4.fa.gz,0.10%,3.3,0.10%,ERR4398801
oviAri4.fa.gz,0.00%,1.7,0.00%,SRR13256639
oviAri4.fa.gz,0.00%,2.4,0.00%,ERR2607405
oviAri4.fa.gz,0.00%,61.2,0.30%,ERR2245488
oviAri4.fa.gz,0.10%,3.4,1.50%,SRR6514686
oviAri4.fa.gz,0.00%,1.5,0.00%,SRR12272146
oviAri4.fa.gz,0.00%,2.6,0.10%,ERR969491
oviAri4.fa.gz,0.00%,10.8,0.00%,SRR9219372
oviAri4.fa.gz,0.00%,1.5,0.00%,SRR1631485
oviAri4.fa.gz,0.00%,1.5,0.00%,SRR5382241
oviAri4.fa.gz,0.00%,3.5,0.00%,ERR2592253
oviAri4.fa.gz,0.00%,1.8,0.00%,SRR11788653
oviAri4.fa.gz,0.00%,2.3,0.00%,SRR10810011
oviAri4.fa.gz,0.00%,3.1,0.00%,ERR2597335
oviAri4.fa.gz,0.00%,11,0.00%,SRR12181043
oviAri4.fa.gz,0.00%,6.8,0.00%,SRR17188292
oviAri4.fa.gz,0.00%,1,0.00%,SRR7664967
oviAri4.fa.gz,0.00%,28.6,0.40%,SRR12651211
oviAri4.fa.gz,0.00%,3,0.00%,SRR5650189
oviAri4.fa.gz,0.00%,12.1,0.10%,SRR1917054
oviAri4.fa.gz,0.00%,83.4,0.40%,ERR1726902
oviAri4.fa.gz,0.10%,5.5,0.60%,SRR15429254
oviAri4.fa.gz,0.00%,21.8,0.10%,ERR5954456
oviAri4.fa.gz,0.00%,3.6,0.00%,SRR10810028
oviAri4.fa.gz,0.00%,2.1,0.00%,ERR2784787
oviAri4.fa.gz,0.20%,3.2,0.30%,SRR17301062
oviAri4.fa.gz,0.00%,2,0.00%,ERR1525442
oviAri4.fa.gz,0.00%,2,0.00%,ERR2683642
oviAri4.fa.gz,0.00%,2.6,0.00%,ERR2592271
oviAri4.fa.gz,0.00%,1.1,0.00%,SRR7287235
oviAri4.fa.gz,0.00%,2,0.00%,SRR13840112
oviAri4.fa.gz,0.00%,1,0.00%,SRR3989349
oviAri4.fa.gz,0.00%,62.2,0.30%,ERR2241871
oviAri4.fa.gz,0.00%,8.3,0.00%,SRR9219377
oviAri4.fa.gz,0.00%,4.7,0.00%,ERR2241815
oviAri4.fa.gz,0.00%,9.1,0.00%,ERR4398731
oviAri4.fa.gz,0.00%,7.5,0.00%,SRR17188270
oviAri4.fa.gz,0.00%,4.9,0.00%,ERR2241866
oviAri4.fa.gz,0.20%,11.5,0.40%,SRR18439541
oviAri4.fa.gz,0.00%,8.4,0.00%,SRR1873845
oviAri4.fa.gz,0.00%,23.4,0.10%,SRR1917310
oviAri4.fa.gz,0.00%,14.9,0.30%,SRR4420316
oviAri4.fa.gz,0.00%,6.8,0.10%,SRR6727994
oviAri4.fa.gz,0.00%,2.5,0.10%,SRR16350275
oviAri4.fa.gz,0.00%,1,0.00%,SRR3988609
oviAri4.fa.gz,0.00%,5.1,0.00%,ERR2114812
oviAri4.fa.gz,0.00%,100,1.10%,ERR2607460
oviAri4.fa.gz,0.00%,8.3,0.10%,SRR9113734
oviAri4.fa.gz,0.00%,19.7,0.20%,ERR5094864
oviAri4.fa.gz,0.00%,1.7,0.00%,SRR1622808
oviAri4.fa.gz,0.00%,129.3,0.50%,ERR599246
oviAri4.fa.gz,0.00%,1,0.00%,ERR2762992
oviAri4.fa.gz,0.20%,10.2,0.20%,ERR2597489
oviAri4.fa.gz,0.00%,2,0.00%,ERR1467152
oviAri4.fa.gz,0.00%,3.3,0.00%,ERR2020034
oviAri4.fa.gz,0.20%,14.9,0.60%,SRR18439539
oviAri4.fa.gz,0.00%,6.1,0.70%,ERR3357570
oviAri4.fa.gz,0.00%,1,0.00%,SRR12929265
oviAri4.fa.gz,0.00%,2,0.00%,ERR5094894
oviAri4.fa.gz,0.10%,5.1,0.10%,ERR4398782
oviAri4.fa.gz,0.00%,1.7,0.00%,SRR2107210
oviAri4.fa.gz,0.00%,14.5,0.00%,SRR1916815
oviAri4.fa.gz,0.00%,5,0.20%,SRR6514663
oviAri4.fa.gz,0.10%,5.2,0.10%,SRR15604481
oviAri4.fa.gz,0.00%,3.5,0.00%,ERR2144871
oviAri4.fa.gz,0.00%,3,0.00%,SRR13840060
oviAri4.fa.gz,0.00%,1.5,0.00%,ERR3273281
oviAri4.fa.gz,0.00%,88.2,0.20%,ERR2241923
oviAri4.fa.gz,0.00%,8,0.10%,SRR6490004
oviAri4.fa.gz,0.00%,54.3,0.10%,ERR2241884
oviAri4.fa.gz,0.00%,9,0.00%,ERR3890099
oviAri4.fa.gz,0.00%,3.5,0.10%,ERR1868836
oviAri4.fa.gz,0.00%,3.6,0.20%,SRR6706336
oviAri4.fa.gz,0.00%,2.7,0.00%,SRR16350203
oviAri4.fa.gz,0.00%,14.4,0.00%,SRR12180953
oviAri4.fa.gz,0.00%,1,0.00%,SRR3989424
oviAri4.fa.gz,0.00%,4.3,0.00%,SRR13528215
oviAri4.fa.gz,0.00%,1.8,0.00%,SRR6727991
oviAri4.fa.gz,0.10%,4.5,0.10%,ERR2241629
oviAri4.fa.gz,0.00%,1.7,0.00%,ERR2683627
oviAri4.fa.gz,0.10%,10.3,0.20%,ERR9465722
oviAri4.fa.gz,0.00%,2,0.00%,SRR1437929
oviAri4.fa.gz,0.00%,1.5,0.00%,ERR1467146
oviAri4.fa.gz,0.20%,14.6,0.60%,SRR18439548
oviAri4.fa.gz,0.00%,4.2,0.00%,ERR2144895
oviAri4.fa.gz,0.00%,1.5,0.00%,SRR3988343
oviAri4.fa.gz,0.00%,3.2,0.00%,ERR3357638
oviAri4.fa.gz,0.00%,1,0.00%,SRR3185008
oviAri4.fa.gz,0.00%,7,0.00%,SRR6038191
oviAri4.fa.gz,0.00%,2.4,0.00%,ERR2241834
oviAri4.fa.gz,0.00%,5.4,0.00%,SRR9113707
oviAri4.fa.gz,0.00%,1.5,0.10%,ERR2750565
oviAri4.fa.gz,0.00%,2,0.00%,ERR1470824
oviAri4.fa.gz,0.00%,1,0.10%,SRR5790665
oviAri4.fa.gz,0.10%,2,0.00%,ERR2241714
oviAri4.fa.gz,0.00%,1,0.00%,SRR1632437
oviAri4.fa.gz,0.00%,1.4,0.00%,SRR7287230
oviAri4.fa.gz,0.00%,2.6,0.10%,ERR576945
oviAri4.fa.gz,0.00%,1.5,0.00%,ERR2683623
oviAri4.fa.gz,0.00%,2.9,0.00%,ERR2241950
oviAri4.fa.gz,0.00%,20.4,0.00%,SRR12180984
oviAri4.fa.gz,0.00%,9.4,0.00%,ERR2607395
oviAri4.fa.gz,0.00%,5.1,0.00%,SRR14862894
oviAri4.fa.gz,0.00%,1,0.00%,SRR1632791
oviAri4.fa.gz,0.20%,6.3,0.20%,ERR2855835
oviAri4.fa.gz,0.00%,9.3,0.00%,ERR2241961
oviAri4.fa.gz,0.00%,1.7,0.00%,ERR2762114
oviAri4.fa.gz,0.00%,1.4,0.00%,ERR2241786
oviAri4.fa.gz,0.00%,5.7,0.00%,ERR2607391
oviAri4.fa.gz,0.00%,2,0.00%,SRR3183879
oviAri4.fa.gz,0.00%,3.2,0.00%,ERR2241701
oviAri4.fa.gz,0.00%,1.9,0.00%,SRR1702229
oviAri4.fa.gz,0.00%,2,0.00%,SRR3988363
oviAri4.fa.gz,0.00%,20.6,0.00%,SRR9182862
oviAri4.fa.gz,0.00%,1.2,0.00%,SRR6714105
oviAri4.fa.gz,0.00%,2.6,0.00%,ERR2607495
oviAri4.fa.gz,0.00%,2.3,0.00%,SRR6713632
oviAri4.fa.gz,0.00%,17.1,0.00%,SRR12181032
oviAri4.fa.gz,0.00%,32.5,0.20%,ERR3440694
oviAri4.fa.gz,0.00%,2.9,0.00%,ERR2808658
oviAri4.fa.gz,0.00%,1.4,0.00%,SRR13256651
oviAri4.fa.gz,0.00%,4.1,0.00%,ERR2241802
oviAri4.fa.gz,0.00%,27.5,0.20%,SRR15730540
oviAri4.fa.gz,0.00%,4.3,0.10%,SRR15431181
oviAri4.fa.gz,0.00%,33.3,0.10%,ERR2241743
oviAri4.fa.gz,0.00%,1.2,0.00%,SRR13256666
oviAri4.fa.gz,0.00%,6.8,0.10%,SRR7610140
oviAri4.fa.gz,0.00%,34.8,0.10%,ERR5954451
oviAri4.fa.gz,0.20%,4,0.20%,ERR4398750
oviAri4.fa.gz,0.00%,1.5,0.00%,SRR6713635
oviAri4.fa.gz,0.00%,9.4,0.00%,SRR1873846
oviAri4.fa.gz,0.00%,1,0.00%,SRR3988586
oviAri4.fa.gz,0.00%,2.9,0.00%,ERR2241666
oviAri4.fa.gz,0.00%,1,0.00%,SRR3988563
oviAri4.fa.gz,0.00%,4,0.00%,ERR4404429
oviAri4.fa.gz,0.10%,2.1,0.10%,ERR10736393
oviAri4.fa.gz,0.00%,1.4,0.00%,SRR6429830
oviAri4.fa.gz,0.00%,3.5,0.00%,ERR2863826
oviAri4.fa.gz,0.10%,1.7,0.50%,ERR2750373
oviAri4.fa.gz,0.10%,3.9,0.50%,ERR1868852
oviAri4.fa.gz,0.00%,3.5,0.00%,SRR15604599
oviAri4.fa.gz,0.00%,6.8,0.00%,SRR9113717
oviAri4.fa.gz,0.00%,18.6,0.00%,SRR12180962
oviAri4.fa.gz,0.00%,2.4,0.00%,ERR3357552
oviAri4.fa.gz,0.00%,2.2,0.00%,ERR2241723
oviAri4.fa.gz,0.00%,1.5,0.00%,SRR6459198
oviAri4.fa.gz,0.00%,1,0.00%,SRR3988570
oviAri4.fa.gz,0.00%,11.4,0.30%,SRR13753922
oviAri4.fa.gz,0.10%,10.6,0.40%,SRR18439543
oviAri4.fa.gz,0.00%,35,0.10%,ERR2848551
oviAri4.fa.gz,0.00%,1,0.00%,SRR5790650
oviAri4.fa.gz,0.10%,2.2,0.40%,SRR6514674
oviAri4.fa.gz,0.00%,2.5,0.00%,ERR1414267
oviAri4.fa.gz,0.00%,1,0.00%,SRR13256644
oviAri4.fa.gz,0.00%,1.8,0.00%,ERR5916860
oviAri4.fa.gz,0.00%,3.3,0.00%,ERR2607443
oviAri4.fa.gz,0.00%,2.3,0.00%,SRR13256640
oviAri4.fa.gz,0.00%,5.6,0.60%,ERR3357553
oviAri4.fa.gz,0.00%,8.5,0.00%,SRR11267058
oviAri4.fa.gz,0.00%,42.2,0.20%,ERR3440696
oviAri4.fa.gz,0.00%,148.7,0.60%,ERR4691814
oviAri4.fa.gz,0.00%,4.6,0.00%,SRR15604507
oviAri4.fa.gz,0.00%,4.1,0.00%,SRR3017101
oviAri4.fa.gz,0.00%,3,0.00%,ERR10736385
oviAri4.fa.gz,0.00%,1,0.00%,SRR13256637
oviAri4.fa.gz,0.00%,1,0.00%,SRR10810031
oviAri4.fa.gz,0.00%,1.6,0.00%,SRR13713022
oviAri4.fa.gz,0.20%,13.8,0.60%,SRR18439531
oviAri4.fa.gz,0.10%,14.3,0.60%,SRR1873866
oviAri4.fa.gz,0.00%,6.6,0.00%,SRR13827523
oviAri4.fa.gz,0.00%,1.5,0.00%,SRR19715299
oviAri4.fa.gz,0.00%,69.2,0.50%,SRR5788281
oviAri4.fa.gz,0.00%,1.3,0.00%,SRR1632447
oviAri4.fa.gz,0.00%,1,0.00%,ERR3273253
oviAri4.fa.gz,0.00%,5,0.10%,SRR15431157
oviAri4.fa.gz,0.00%,3,0.00%,SRR7610122
oviAri4.fa.gz,0.00%,14,0.10%,SRR15633986
oviAri4.fa.gz,0.00%,3.9,0.00%,ERR2241702
oviAri4.fa.gz,0.00%,1,0.00%,ERR2683605
oviAri4.fa.gz,0.00%,1,0.00%,ERR1513004
oviAri4.fa.gz,0.00%,3.8,0.00%,ERR2241664
oviAri4.fa.gz,0.00%,77.5,0.30%,SRR7599077
oviAri4.fa.gz,0.00%,1.9,0.10%,SRR5382247
oviAri4.fa.gz,0.00%,9.5,0.00%,ERR2863810
oviAri4.fa.gz,0.00%,8.9,0.00%,ERR2241715
oviAri4.fa.gz,0.00%,27,0.10%,ERR2607427
oviAri4.fa.gz,0.00%,22.9,0.10%,ERR5954372
oviAri4.fa.gz,0.00%,4.3,0.00%,ERR2607493
oviAri4.fa.gz,0.00%,3.5,0.00%,ERR2762115
oviAri4.fa.gz,0.10%,6,0.20%,ERR4398784
oviAri4.fa.gz,0.00%,1,0.00%,ERR479403
oviAri4.fa.gz,0.00%,2.3,0.00%,ERR2808667
oviAri4.fa.gz,0.00%,58,0.10%,ERR3285549
oviAri4.fa.gz,0.00%,4.4,0.20%,SRR16350248
oviAri4.fa.gz,0.00%,1.6,0.00%,ERR2750176
oviAri4.fa.gz,0.00%,27,0.00%,SRR1024012
oviAri4.fa.gz,0.10%,3.8,0.10%,ERR4398805
oviAri4.fa.gz,0.00%,2.8,0.00%,SRR13839997
oviAri4.fa.gz,0.00%,3.4,0.00%,ERR2592274
oviAri4.fa.gz,0.00%,31.4,0.30%,SRR12651214
oviAri4.fa.gz,0.00%,1,0.00%,ERR2683625
oviAri4.fa.gz,0.00%,1,0.00%,SRR19715302
oviAri4.fa.gz,0.00%,2.9,0.00%,SRR7287209
oviAri4.fa.gz,0.00%,2.5,0.00%,SRR1631317
oviAri4.fa.gz,0.00%,10.6,0.00%,SRR12180986
oviAri4.fa.gz,0.00%,1.3,0.00%,SRR1631487
oviAri4.fa.gz,0.00%,2.3,0.00%,ERR2784839
oviAri4.fa.gz,0.00%,11.5,0.00%,ERR4398727
oviAri4.fa.gz,0.00%,9.6,0.20%,SRR6490001
oviAri4.fa.gz,0.10%,3.8,0.10%,ERR4398778
oviAri4.fa.gz,0.00%,15.9,0.10%,ERR4398740
oviAri4.fa.gz,0.00%,4.1,0.00%,ERR2094164
oviAri4.fa.gz,0.00%,7.9,0.00%,SRR17188288
oviAri4.fa.gz,0.00%,22.4,0.00%,SRR3719568
oviAri4.fa.gz,0.00%,4.3,0.00%,SRR10914165
oviAri4.fa.gz,0.00%,2,0.00%,SRR4408083
oviAri4.fa.gz,0.00%,8.5,0.10%,ERR2709732
oviAri4.fa.gz,0.00%,1,0.00%,SRR3988290
oviAri4.fa.gz,0.00%,7.3,0.00%,SRR10527383
oviAri4.fa.gz,0.00%,4.4,0.10%,SRR16348862
oviAri4.fa.gz,0.00%,1,0.00%,SRR12908313
oviAri4.fa.gz,0.00%,2,0.00%,SRR13840029
oviAri4.fa.gz,0.00%,1.4,0.00%,SRR19721641
oviAri4.fa.gz,0.00%,7.5,0.00%,ERR2241667
oviAri4.fa.gz,0.00%,1,0.00%,SRR7287197
oviAri4.fa.gz,0.20%,4.1,0.20%,ERR4398771
oviAri4.fa.gz,0.00%,1,0.00%,SRR1491126
oviAri4.fa.gz,0.00%,5.7,0.10%,ERR2709798
oviAri4.fa.gz,0.00%,1,0.00%,ERR2538499
oviAri4.fa.gz,0.00%,1,0.00%,ERR525697
oviAri4.fa.gz,0.00%,16.2,0.00%,SRR15322611
oviAri4.fa.gz,0.00%,2.1,0.00%,SRR7191294
oviAri4.fa.gz,0.00%,4.3,0.00%,SRR10810021
oviAri4.fa.gz,0.00%,12.3,0.10%,ERR2730831
oviAri4.fa.gz,0.00%,16.8,0.10%,ERR599131
oviAri4.fa.gz,0.00%,1.2,0.00%,ERR3357634
oviAri4.fa.gz,0.00%,20.4,0.10%,ERR2848508
oviAri4.fa.gz,0.00%,1.4,0.00%,SRR19721642
oviAri4.fa.gz,0.00%,3,0.00%,SRR6038532
oviAri4.fa.gz,0.00%,2.7,0.00%,SRR3736995
oviAri4.fa.gz,0.00%,3.5,0.00%,SRR13840130
oviAri4.fa.gz,0.00%,14.2,0.10%,SRR12456173
oviAri4.fa.gz,0.00%,18.2,0.10%,SRR12180998
oviAri4.fa.gz,0.00%,2.9,0.00%,ERR2607390
oviAri4.fa.gz,0.00%,1.5,0.00%,ERR2683633
oviAri4.fa.gz,0.00%,2.5,0.00%,ERR1868857
oviAri4.fa.gz,0.00%,5,0.00%,ERR2592257
oviAri4.fa.gz,0.00%,4,0.10%,SRR16350280
oviAri4.fa.gz,0.00%,2.6,0.10%,ERR2889251
oviAri4.fa.gz,0.00%,1,0.00%,SRR6714200
oviAri4.fa.gz,0.20%,7.2,0.10%,ERR2597490
oviAri4.fa.gz,0.00%,8.9,0.10%,ERR4398714
oviAri4.fa.gz,0.00%,2,0.00%,ERR2808668
oviAri4.fa.gz,0.00%,6,0.00%,ERR2241966
oviAri4.fa.gz,0.00%,22.5,0.10%,ERR4869729
oviAri4.fa.gz,0.00%,1.5,0.00%,ERR2241626
oviAri4.fa.gz,0.00%,3.6,0.00%,SRR1873835
oviAri4.fa.gz,0.00%,1.5,0.00%,DRR046069
oviAri4.fa.gz,0.00%,1.2,0.00%,ERR2749675
oviAri4.fa.gz,0.00%,15,0.10%,SRR12181059
oviAri4.fa.gz,0.00%,4.5,0.00%,SRR11267065
oviAri4.fa.gz,0.00%,5.7,0.00%,SRR8859357
oviAri4.fa.gz,0.10%,2,0.40%,SRR6216867
oviAri4.fa.gz,0.00%,2.4,0.00%,ERR2094169
oviAri4.fa.gz,0.00%,5.3,0.00%,ERR2607474
oviAri4.fa.gz,0.00%,6.8,0.00%,SRR12181052
oviAri4.fa.gz,0.00%,1.3,0.00%,SRR7191293
oviAri4.fa.gz,0.00%,16.2,0.10%,SRR12181055
oviAri4.fa.gz,0.00%,2.4,0.00%,ERR2241938
oviAri4.fa.gz,0.00%,9.1,0.20%,SRR1873861
oviAri4.fa.gz,0.00%,1.5,0.00%,SRR5382228
oviAri4.fa.gz,0.00%,1,0.00%,ERR3261535
oviAri4.fa.gz,0.00%,10,0.00%,SRR11267070
oviAri4.fa.gz,0.00%,2,0.00%,SRR3961739
oviAri4.fa.gz,0.00%,41.5,0.10%,ERR2241728
oviAri4.fa.gz,0.00%,2.7,0.00%,ERR1414271
oviAri4.fa.gz,0.00%,43.4,0.10%,ERR2592329
oviAri4.fa.gz,0.00%,2.7,0.00%,SRR5808805
oviAri4.fa.gz,0.00%,95.7,0.70%,ERR2607411
oviAri4.fa.gz,0.00%,3.4,0.00%,SRR9113693
oviAri4.fa.gz,0.00%,2.2,0.10%,SRR7664945
oviAri4.fa.gz,0.00%,1.5,0.00%,SRR13840070
oviAri4.fa.gz,0.00%,4.4,0.00%,SRR12456159
oviAri4.fa.gz,0.10%,6.5,0.10%,ERR2241822
oviAri4.fa.gz,0.00%,17,0.10%,ERR5094862
oviAri4.fa.gz,0.00%,86.5,1.00%,SRR12480292
oviAri4.fa.gz,0.00%,1,0.00%,SRR3988362
oviAri4.fa.gz,0.00%,59,0.30%,ERR2592337
oviAri4.fa.gz,0.00%,1,0.00%,SRR2107133
oviAri4.fa.gz,0.00%,2.7,0.00%,SRR5237156
oviAri4.fa.gz,0.00%,2,0.10%,SRR12272211
oviAri4.fa.gz,0.00%,10.8,0.00%,SRR5248167
oviAri4.fa.gz,0.00%,8.9,0.10%,SRR6514661
oviAri4.fa.gz,0.00%,11.2,0.10%,ERR2607426
oviAri4.fa.gz,0.00%,3.1,0.10%,SRR3187210
oviAri4.fa.gz,0.00%,2.7,0.00%,ERR1877479
oviAri4.fa.gz,0.00%,2.7,0.00%,ERR2607389
oviAri4.fa.gz,0.00%,3.5,0.00%,ERR2607442
oviAri4.fa.gz,0.00%,1,0.00%,SRR1631036
oviAri4.fa.gz,0.00%,3.5,0.00%,ERR2241820
oviAri4.fa.gz,0.00%,149,2.70%,ERR2592339
oviAri4.fa.gz,0.00%,3.5,0.00%,ERR3339001
oviAri4.fa.gz,0.00%,12,0.00%,SRR12181023
oviAri4.fa.gz,0.00%,2.9,0.00%,ERR3047202
oviAri4.fa.gz,0.00%,1.8,0.00%,SRR12272126
oviAri4.fa.gz,0.00%,7.8,0.00%,ERR2144886
oviAri4.fa.gz,0.00%,2,0.00%,SRR3187093
oviAri4.fa.gz,0.00%,1,0.00%,ERR5083239
oviAri4.fa.gz,0.00%,5.2,0.00%,ERR2241968
oviAri4.fa.gz,0.00%,20,0.10%,ERR2592275
oviAri4.fa.gz,0.00%,77.5,0.30%,SRR8812764
oviAri4.fa.gz,0.00%,32.1,0.10%,ERR2597491
oviAri4.fa.gz,0.00%,1.1,0.00%,SRR12272235
oviAri4.fa.gz,0.10%,5.6,0.10%,ERR4398717
oviAri4.fa.gz,0.00%,12.8,0.00%,SRR9219375
oviAri4.fa.gz,0.00%,4.4,0.00%,SRR7287246
oviAri4.fa.gz,0.00%,2.9,0.00%,ERR3414585
oviAri4.fa.gz,0.00%,1,0.00%,SRR3988353
oviAri4.fa.gz,0.00%,12.4,0.10%,SRR3017098
oviAri4.fa.gz,0.00%,12.9,0.00%,SRR12181057
oviAri4.fa.gz,0.00%,5.8,0.00%,ERR2241927
oviAri4.fa.gz,0.00%,30.8,0.10%,ERR4869776
oviAri4.fa.gz,0.00%,39.1,0.10%,ERR2607397
oviAri4.fa.gz,0.00%,50.2,0.30%,SRR13122264
oviAri4.fa.gz,0.00%,13.2,0.00%,ERR5954425
oviAri4.fa.gz,0.00%,14.6,1.10%,ERR5094898
oviAri4.fa.gz,0.00%,11.4,0.20%,ERR2168978
oviAri4.fa.gz,0.00%,2.2,0.10%,SRR12272217
oviAri4.fa.gz,0.00%,1,0.00%,ERR1512988
oviAri4.fa.gz,0.00%,2.5,0.00%,ERR2597360
oviAri4.fa.gz,0.00%,3.2,0.00%,SRR14629562
oviAri4.fa.gz,0.20%,14.6,0.50%,SRR18439532
oviAri4.fa.gz,0.00%,16.4,0.10%,SRR12180977
oviAri4.fa.gz,0.00%,4,0.00%,ERR2607399
oviAri4.fa.gz,0.00%,20.5,0.00%,SRR12181018
oviAri4.fa.gz,0.00%,37.2,0.20%,ERR2245461
oviAri4.fa.gz,0.00%,40.3,0.20%,ERR5094905
oviAri4.fa.gz,0.00%,15.1,0.10%,SRR17134010
oviAri4.fa.gz,0.00%,1,0.00%,ERR1467153
oviAri4.fa.gz,0.00%,3.3,0.00%,ERR3414592
oviAri4.fa.gz,0.00%,2,0.00%,ERR2597471
oviAri4.fa.gz,0.00%,1,0.00%,ERR3273239
oviAri4.fa.gz,0.00%,32.9,0.00%,ERR4398818
oviAri4.fa.gz,0.00%,6.7,0.00%,SRR17257160
oviAri4.fa.gz,0.00%,20.7,0.20%,ERR2848499
oviAri4.fa.gz,0.00%,2,0.00%,SRR3184889
oviAri4.fa.gz,0.00%,1.7,0.00%,ERR3219716
oviAri4.fa.gz,0.00%,2,0.00%,SRR19721626
oviAri4.fa.gz,0.30%,3.8,0.20%,ERR4398788
oviAri4.fa.gz,0.00%,2,0.00%,SRR7287242
oviAri4.fa.gz,0.00%,22,0.10%,ERR2241874
oviAri4.fa.gz,0.00%,1,0.00%,SRR10810006
oviAri4.fa.gz,0.00%,17.4,0.10%,ERR2607422
oviAri4.fa.gz,0.00%,20.6,0.30%,SRR13753941
oviAri4.fa.gz,0.00%,14.4,0.00%,SRR12181017
oviAri4.fa.gz,0.00%,4.5,0.00%,SRR1024014
oviAri4.fa.gz,0.00%,7.6,0.00%,SRR12456168
oviAri4.fa.gz,0.00%,73.5,0.20%,ERR2597510
oviAri4.fa.gz,0.10%,2.4,0.00%,ERR2241746
oviAri4.fa.gz,0.00%,2.8,0.00%,SRR5808829
oviAri4.fa.gz,0.00%,2.7,0.00%,SRR11086695
oviAri4.fa.gz,0.00%,2.2,0.00%,SRR4420323
oviAri4.fa.gz,0.10%,4.7,0.10%,ERR4398768
oviAri4.fa.gz,0.00%,93.9,0.50%,ERR2607446
oviAri4.fa.gz,0.00%,2.1,0.00%,ERR2241940
oviAri4.fa.gz,0.00%,1,0.00%,SRR18825459
oviAri4.fa.gz,0.00%,3,0.00%,ERR2863806
oviAri4.fa.gz,0.00%,1.2,0.00%,SRR1632438
oviAri4.fa.gz,0.10%,1.9,0.20%,ERR3593147
oviAri4.fa.gz,0.00%,7,0.00%,ERR2241807
oviAri4.fa.gz,0.10%,2.9,0.50%,SRR1950776
oviAri4.fa.gz,0.00%,1.7,0.20%,SRR6216841
oviAri4.fa.gz,0.00%,8.2,0.00%,ERR2597413
oviAri4.fa.gz,0.00%,12.8,0.10%,SRR9113732
oviAri4.fa.gz,0.00%,1.8,0.00%,SRR1631286
oviAri4.fa.gz,0.00%,9.4,0.00%,SRR17794281
oviAri4.fa.gz,0.00%,9.6,0.00%,SRR12908350
oviAri4.fa.gz,0.00%,2.8,0.00%,SRR3017096
oviAri4.fa.gz,0.00%,1,0.00%,ERR1512986
oviAri4.fa.gz,0.00%,2,0.00%,SRR3961743
oviAri4.fa.gz,0.00%,5.2,0.00%,ERR2592281
oviAri4.fa.gz,0.00%,2.6,0.00%,SRR3187092
oviAri4.fa.gz,0.00%,5.4,0.10%,SRR12180940
oviAri4.fa.gz,0.00%,2.9,0.00%,ERR738545
oviAri4.fa.gz,0.00%,1,0.00%,ERR2683638
oviAri4.fa.gz,0.00%,1.3,0.00%,ERR2721175
oviAri4.fa.gz,0.00%,8.1,0.00%,ERR2241731
oviAri4.fa.gz,0.00%,6.1,0.00%,SRR9182856
oviAri4.fa.gz,0.10%,17.3,0.30%,ERR2245458
oviAri4.fa.gz,0.00%,9.2,0.00%,ERR2094173
oviAri4.fa.gz,0.00%,5.2,0.00%,ERR1868835
